n             C(max)        s(max)        T             Iterations    
133           0.130327      0.025280      12069279.351897290           
134           0.131360      0.025280      12069279.352000290           
135           0.132387      0.025280      12069279.352101290           
136           0.133405      0.025280      12069279.352201290           
137           0.134415      0.025280      12069279.352300290           
138           0.135416      0.025280      12069279.352398290           
139           0.136458      0.025280      12069279.352495290           
140           0.137518      0.025280      12069279.352592290           
141           0.138573      0.025280      12069279.352689290           
142           0.139623      0.025280      12069279.352786290           
143           0.140667      0.025280      12069279.352884290           
144           0.141705      0.025280      12069279.352982290           
145           0.142737      0.025280      12069279.353081290           
146           0.143762      0.025280      12069279.353182290           
147           0.144781      0.025280      12069279.353284290           
148           0.145791      0.025280      12069279.353389290           
149           0.146794      0.025280      12069279.353496290           
150           0.147789      0.025280      12069279.353606290           
151           0.148775      0.025280      12069279.353720290           
152           0.149753      0.025280      12069279.353837290           
153           0.150781      0.025280      12069279.353958290           
154           0.151859      0.025280      12069279.354083290           
155           0.152931      0.025280      12069279.354214290           
156           0.153995      0.025280      12069279.354350290           
157           0.155050      0.025280      12069279.354493290           
158           0.156097      0.025280      12069279.354641290           
159           0.157135      0.025280      12069279.354796290           
160           0.158164      0.025280      12069279.354959290           
161           0.159182      0.025280      12069279.355130290           
162           0.160190      0.025280      12069279.355308290           
163           0.161187      0.025280      12069279.355496290           
164           0.162172      0.025280      12069279.355693290           
165           0.163145      0.025280      12069279.355899290           
166           0.164105      0.025280      12069279.356116290           
167           0.165052      0.025280      12069279.356343290           
168           0.166047      0.025280      12069279.356582290           
169           0.167101      0.025280      12069279.356832290           
170           0.168147      0.025280      12069279.357095290           
171           0.169185      0.025280      12069279.357370289           
172           0.170215      0.025280      12069279.357658289           
173           0.171235      0.025280      12069279.357960289           
174           0.172247      0.025280      12069279.358275289           
175           0.173249      0.025280      12069279.358605289           
176           0.174241      0.025280      12069279.358951289           
177           0.175223      0.025280      12069279.359311289           
178           0.176272      0.025280      12069279.359688289           
179           0.177344      0.025280      12069279.360080289           
180           0.178407      0.025280      12069279.360490289           
181           0.179459      0.025280      12069279.360916289           
182           0.180501      0.025280      12069279.361360289           
183           0.181533      0.025280      12069279.361822289           
184           0.182553      0.025280      12069279.362302289           
185           0.183561      0.025280      12069279.362801289           
186           0.184556      0.025280      12069279.363319289           
187           0.185539      0.025280      12069279.363856289           
188           0.186508      0.025280      12069279.364413289           
189           0.187463      0.025280      12069279.364990289           
190           0.188402      0.025280      12069279.365587289           
191           0.189327      0.025280      12069279.366204289           
192           0.190235      0.025280      12069279.366843289           
193           0.191126      0.025280      12069279.367502289           
194           0.192000      0.025280      12069279.368182289           
195           0.193037      0.025280      12069279.368884289           
196           0.194071      0.025280      12069279.369608289           
197           0.195095      0.025280      12069279.370353289           
198           0.196110      0.025280      12069279.371121289           
199           0.197114      0.025280      12069279.371910289           
200           0.198107      0.025280      12069279.372722289           
201           0.199192      0.025280      12069279.373556289           
202           0.200269      0.025280      12069279.374412289           
203           0.201336      0.025280      12069279.375290289           
204           0.202393      0.025280      12069279.376191289           
205           0.203438      0.025280      12069279.377115289           
206           0.204472      0.025280      12069279.378060289           
207           0.205492      0.025280      12069279.379029289           
208           0.206500      0.025280      12069279.380019289           
209           0.207494      0.025280      12069279.381031289           
210           0.208473      0.025280      12069279.382066289           
211           0.209437      0.025280      12069279.383123289           
212           0.210385      0.025280      12069279.384201289           
213           0.211317      0.025280      12069279.385301289           
214           0.212231      0.025280      12069279.386422289           
215           0.213127      0.025280      12069279.387564289           
216           0.214122      0.025280      12069279.388727289           
217           0.215111      0.025280      12069279.389911289           
218           0.216082      0.025280      12069279.391115289           
219           0.217034      0.025280      12069279.392338289           
220           0.217964      0.025280      12069279.393582289           
221           0.218873      0.025280      12069279.394844289           
222           0.219928      0.025280      12069279.396125289           
223           0.221045      0.025280      12069279.397425289           
224           0.222151      0.025280      12069279.398742288           
225           0.223247      0.025280      12069279.400076288           
226           0.224331      0.025280      12069279.401428288           
227           0.225402      0.025280      12069279.402795288           
228           0.226461      0.025280      12069279.404178288           
229           0.227505      0.025280      12069279.405577288           
230           0.228535      0.025280      12069279.406990288           
231           0.229549      0.025280      12069279.408416288           
232           0.230547      0.025280      12069279.409856288           
233           0.231632      0.025280      12069279.411309288           
234           0.232702      0.025280      12069279.412773288           
235           0.233753      0.025280      12069279.414248288           
236           0.234786      0.025280      12069279.415734288           
237           0.235798      0.025280      12069279.417229288           
238           0.236788      0.025280      12069279.418733288           
239           0.237756      0.025280      12069279.420245288           
240           0.238700      0.025280      12069279.421764288           
241           0.239619      0.025280      12069279.423289288           
242           0.240512      0.025280      12069279.424819288           
243           0.241377      0.025280      12069279.426354288           
244           0.242447      0.025280      12069279.427892288           
245           0.243606      0.025280      12069279.429433288           
246           0.244752      0.025280      12069279.430975288           
247           0.245885      0.025280      12069279.432517288           
248           0.247048      0.025280      12069279.434059288           
249           0.248235      0.025280      12069279.435599288           
250           0.249406      0.025280      12069279.437137288           
251           0.250560      0.025280      12069279.438671288           
252           0.251697      0.025280      12069279.440200288           
253           0.252813      0.025280      12069279.441723288           
254           0.253910      0.025280      12069279.443239288           
255           0.254984      0.025280      12069279.444746288           
256           0.256035      0.025280      12069279.446245288           
257           0.257061      0.025280      12069279.447732288           
258           0.258061      0.025280      12069279.449208288           
259           0.259034      0.025280      12069279.450671288           
260           0.259976      0.025280      12069279.452120288           
261           0.260902      0.025280      12069279.453553288           
262           0.261868      0.025280      12069279.454970288           
263           0.262798      0.025280      12069279.456369288           
264           0.264076      0.025280      12069279.457748288           
265           0.265372      0.025280      12069279.459107288           
266           0.266653      0.025280      12069279.460444288           
267           0.267918      0.025280      12069279.461757288           
268           0.269165      0.025280      12069279.463047288           
269           0.270393      0.025280      12069279.464310288           
270           0.271601      0.025280      12069279.465546288           
271           0.272786      0.025280      12069279.466754288           
272           0.273947      0.025280      12069279.467931288           
273           0.275083      0.025280      12069279.469078288           
274           0.276190      0.025280      12069279.470191288           
275           0.277269      0.025280      12069279.471271288           
276           0.278316      0.025280      12069279.472315288           
277           0.279330      0.025280      12069279.473322288           
278           0.280308      0.025280      12069279.474291288           
279           0.281272      0.025280      12069279.475220288           
280           0.282224      0.025280      12069279.476108288           
281           0.283606      0.025280      12069279.476953288           
282           0.285009      0.025280      12069279.477754288           
283           0.286395      0.025280      12069279.478509288           
284           0.287761      0.025280      12069279.479217288           
285           0.289107      0.025280      12069279.479877288           
286           0.290430      0.025280      12069279.480487288           
287           0.291729      0.025280      12069279.481046288           
288           0.293000      0.025280      12069279.481551288           
289           0.294243      0.025280      12069279.482002288           
290           0.295453      0.025280      12069279.482397288           
291           0.296630      0.025280      12069279.482735288           
292           0.297770      0.025280      12069279.483013288           
293           0.298871      0.025280      12069279.483231288           
294           0.299929      0.025280      12069279.483388288           
295           0.300943      0.025280      12069279.483480288           
296           0.301974      0.025280      12069279.483508288           
297           0.303524      0.025280      12069279.483469288           
298           0.305054      0.025280      12069279.483362288           
299           0.306563      0.025280      12069279.483185288           
300           0.308048      0.025280      12069279.482937288           
301           0.309506      0.025280      12069279.482616288           
302           0.310936      0.025280      12069279.482221288           
303           0.312336      0.025280      12069279.481750288           
304           0.313700      0.025280      12069279.481201288           
305           0.315027      0.025280      12069279.480574288           
306           0.316313      0.025280      12069279.479865288           
307           0.317554      0.025280      12069279.479075288           
308           0.318748      0.025280      12069279.478201288           
309           0.319890      0.025280      12069279.477242288           
310           0.320977      0.025280      12069279.476195288           
311           0.322224      0.025280      12069279.475060288           
312           0.323913      0.025280      12069279.473835288           
313           0.325578      0.025280      12069279.472518288           
314           0.327214      0.025280      12069279.471108288           
315           0.328819      0.025280      12069279.469603288           
316           0.330416      0.025280      12069279.468001288           
317           0.331987      0.025280      12069279.466301288           
318           0.333522      0.025280      12069279.464501288           
319           0.335015      0.025280      12069279.462600288           
320           0.336465      0.025280      12069279.460595288           
321           0.337865      0.025280      12069279.458486288           
322           0.339213      0.025280      12069279.456271288           
323           0.340503      0.025280      12069279.453947288           
324           0.341732      0.025280      12069279.451514288           
325           0.343150      0.025280      12069279.448969288           
326           0.345024      0.025280      12069279.446312288           
327           0.346870      0.025280      12069279.443539288           
328           0.348685      0.025280      12069279.440651288           
329           0.350464      0.025280      12069279.437645288           
330           0.352203      0.025280      12069279.434519288           
331           0.353896      0.025280      12069279.431272288           
332           0.355661      0.025280      12069279.427901288           
333           0.358131      0.025280      12069279.424407288           
334           0.360592      0.025280      12069279.420786288           
335           0.363042      0.025280      12069279.417037288           
336           0.365478      0.025280      12069279.413159288           
337           0.367899      0.025280      12069279.409150288           
338           0.370507      0.025280      12069279.405008288           
339           0.373111      0.025280      12069279.400731288           
340           0.375707      0.025280      12069279.396319288           
341           0.378373      0.025280      12069279.391768289           
342           0.381177      0.025280      12069279.387080289           
343           0.383975      0.025280      12069279.382250289           
344           0.386763      0.025280      12069279.377277289           
345           0.389536      0.025280      12069279.372160289           
346           0.392292      0.025280      12069279.366898289           
347           0.395024      0.025280      12069279.361488289           
348           0.397726      0.025280      12069279.355929289           
349           0.400600      0.025280      12069279.350220289           
350           0.403540      0.025280      12069279.344359289           
351           0.406463      0.025280      12069279.338344289           
352           0.409363      0.025280      12069279.332174289           
353           0.412235      0.025280      12069279.325848289           
354           0.415072      0.025280      12069279.319364289           
355           0.417868      0.025280      12069279.312720289           
356           0.420613      0.025280      12069279.305915289           
357           0.423300      0.025280      12069279.298948289           
358           0.426021      0.025280      12069279.291818289           
359           0.429040      0.025280      12069279.284522289           
360           0.432016      0.025280      12069279.277060289           
361           0.434943      0.025280      12069279.269431289           
362           0.437810      0.025280      12069279.261632289           
363           0.440608      0.025280      12069279.253663289           
364           0.443401      0.025280      12069279.245523289           
365           0.446347      0.025280      12069279.237210289           
366           0.449249      0.025280      12069279.228723289           
367           0.452561      0.025280      12069279.220061289           
368           0.455817      0.025280      12069279.211223289           
369           0.459005      0.025280      12069279.202209289           
370           0.462113      0.025280      12069279.193016289           
371           0.465127      0.025280      12069279.183644290           
372           0.468032      0.025280      12069279.174094290           
373           0.470812      0.025280      12069279.164362290           
374           0.473867      0.025280      12069279.154448290           
375           0.477142      0.025280      12069279.144352290           
376           0.480313      0.025280      12069279.134074290           
377           0.483362      0.025280      12069279.123611290           
378           0.486273      0.025280      12069279.112964290           
379           0.489026      0.025280      12069279.102132290           
380           0.491598      0.025280      12069279.091115290           
381           0.494664      0.025280      12069279.079912290           
382           0.497860      0.025280      12069279.068523290           
383           0.500902      0.025280      12069279.056947290           
384           0.504004      0.025280      12069279.045184290           
385           0.506963      0.025280      12069279.033235290           
386           0.509718      0.025280      12069279.021098290           
387           0.512921      0.025280      12069279.008775290           
388           0.516308      0.025280      12069278.996264290           
389           0.519510      0.025280      12069278.983566290           
390           0.522503      0.025280      12069278.970682290           
391           0.525257      0.025280      12069278.957611290           
392           0.527740      0.025280      12069278.944353290           
393           0.530769      0.025280      12069278.930910290           
394           0.534011      0.025280      12069278.917282290           
395           0.537010      0.025280      12069278.903469291           
396           0.539730      0.025280      12069278.889472291           
397           0.542138      0.025280      12069278.875292291           
398           0.544197      0.025280      12069278.860929291           
399           0.547447      0.025280      12069278.846384291           
400           0.550604      0.025280      12069278.831659291           
401           0.553462      0.025280      12069278.816753291           
402           0.555982      0.025280      12069278.801670291           
403           0.558189      0.025280      12069278.786408291           
404           0.561524      0.025280      12069278.770971291           
405           0.564542      0.025280      12069278.755359291           
406           0.567201      0.025280      12069278.739574291           
407           0.569459      0.025280      12069278.723617291           
408           0.571269      0.025280      12069278.707490291           
409           0.574197      0.025280      12069278.691195291           
410           0.577001      0.025280      12069278.674733291           
411           0.579380      0.025280      12069278.658107291           
412           0.581286      0.025280      12069278.641318291           
413           0.583042      0.025280      12069278.624369291           
414           0.586103      0.025280      12069278.607261291           
415           0.588744      0.025280      12069278.589998291           
416           0.590916      0.025280      12069278.572580292           
417           0.592567      0.025280      12069278.555012292           
418           0.594884      0.025280      12069278.537294292           
419           0.597545      0.025280      12069278.519429292           
420           0.599698      0.025280      12069278.501421292           
421           0.601289      0.025280      12069278.483271292           
422           0.602263      0.025280      12069278.464983292           
423           0.604838      0.025280      12069278.446558292           
424           0.606966      0.025280      12069278.428001292           
425           0.608759      0.025280      12069278.409313292           
426           0.609956      0.025280      12069278.390497292           
427           0.612439      0.025280      12069278.371558292           
428           0.614645      0.025280      12069278.352497292           
429           0.616247      0.025280      12069278.333317292           
430           0.617188      0.025280      12069278.314022292           
431           0.618755      0.025280      12069278.294615292           
432           0.620795      0.025280      12069278.275099292           
433           0.622173      0.025280      12069278.255478292           
434           0.622913      0.025280      12069278.235753292           
435           0.624502      0.025280      12069278.215929292           
436           0.626585      0.025280      12069278.196008292           
437           0.628023      0.025280      12069278.175995292           
438           0.628762      0.025280      12069278.155891292           
439           0.629845      0.025280      12069278.135701292           
440           0.631601      0.025280      12069278.115427293           
441           0.632639      0.025280      12069278.095074293           
442           0.632905      0.025280      12069278.074643293           
443           0.633844      0.025280      12069278.054138293           
444           0.635653      0.025280      12069278.033562293           
445           0.636791      0.025280      12069278.012918293           
446           0.637210      0.025280      12069277.992209293           
447           0.638076      0.025280      12069277.971439293           
448           0.639387      0.025280      12069277.950610293           
449           0.639947      0.025280      12069277.929725293           
450           0.639889      0.025280      12069277.908787293           
451           0.640638      0.025280      12069277.887799293           
452           0.641840      0.025280      12069277.866764293           
453           0.642640      0.025280      12069277.845685293           
454           0.642745      0.025280      12069277.824563293           
455           0.643326      0.025280      12069277.803403293           
456           0.644154      0.025280      12069277.782206293           
457           0.644250      0.025280      12069277.760975293           
458           0.644467      0.025280      12069277.739712293           
459           0.644588      0.025280      12069277.718421293           
460           0.645406      0.025280      12069277.697102293           
461           0.646018      0.025280      12069277.675760293           
462           0.646028      0.025280      12069277.654394293           
463           0.645890      0.025280      12069277.633009293           
464           0.646433      0.025280      12069277.611605293           
465           0.646560      0.025280      12069277.590186293           
466           0.647388      0.025280      12069277.568752293           
467           0.647781      0.025280      12069277.547307293           
468           0.647748      0.025280      12069277.525850293           
469           0.647940      0.025280      12069277.504386293           
470           0.648590      0.025280      12069277.482914293           
471           0.648969      0.025280      12069277.461437293           
472           0.649637      0.025280      12069277.439956293           
473           0.650225      0.025280      12069277.418474293           
474           0.650537      0.025280      12069277.396990293           
475           0.650677      0.025280      12069277.375508293           
476           0.651329      0.025280      12069277.354027293           
477           0.651782      0.025280      12069277.332551293           
478           0.652340      0.025280      12069277.311078293           
479           0.652983      0.025280      12069277.289612293           
480           0.653428      0.025280      12069277.268153294           
481           0.653723      0.025280      12069277.246704294           
482           0.654035      0.025280      12069277.225264294           
483           0.654420      0.025280      12069277.203834294           
484           0.654917      0.025280      12069277.182416294           
485           0.655240      0.025280      12069277.161011294           
486           0.655402      0.025280      12069277.139619294           
487           0.655415      0.025280      12069277.118242294           
488           0.655651      0.025280      12069277.096881294           
489           0.655831      0.025280      12069277.075536294           
490           0.655863      0.025280      12069277.054209294           
491           0.655759      0.025280      12069277.032900294           
492           0.655533      0.025280      12069277.011611294           
493           0.655582      0.025280      12069276.990341294           
494           0.655505      0.025280      12069276.969094294           
495           0.655308      0.025280      12069276.947868294           
496           0.655002      0.025280      12069276.926665294           
497           0.654598      0.025280      12069276.905485294           
498           0.654423      0.025280      12069276.884331294           
499           0.654154      0.025280      12069276.863202294           
500           0.653789      0.025280      12069276.842099294           
501           0.653340      0.025280      12069276.821024294           
502           0.652817      0.025280      12069276.799977294           
503           0.652389      0.025280      12069276.778959294           
504           0.651985      0.025280      12069276.757971294           
505           0.651509      0.025280      12069276.737014294           
506           0.650969      0.025280      12069276.716089294           
507           0.650376      0.025280      12069276.695198294           
508           0.649735      0.025280      12069276.674339294           
509           0.649188      0.025280      12069276.653516294           
510           0.648647      0.025280      12069276.632729294           
511           0.648060      0.025280      12069276.611978294           
512           0.647436      0.025280      12069276.591266294           
513           0.646778      0.025280      12069276.570592294           
514           0.646094      0.025280      12069276.549959294           
515           0.645389      0.025280      12069276.529366294           
516           0.644757      0.025280      12069276.508816294           
517           0.644131      0.025280      12069276.488309294           
518           0.643485      0.025280      12069276.467847294           
519           0.642821      0.025280      12069276.447430294           
520           0.642146      0.025280      12069276.427061294           
521           0.641462      0.025280      12069276.406739294           
522           0.640772      0.025280      12069276.386467294           
523           0.640080      0.025280      12069276.366245294           
524           0.639389      0.025280      12069276.346075294           
525           0.638703      0.025280      12069276.325958294           
526           0.638071      0.025280      12069276.305896294           
527           0.637439      0.025280      12069276.285889294           
528           0.636811      0.025280      12069276.265939294           
529           0.636188      0.025280      12069276.246048294           
530           0.635573      0.025280      12069276.226216294           
531           0.634967      0.025280      12069276.206446294           
532           0.634374      0.025280      12069276.186737294           
533           0.633793      0.025280      12069276.167093294           
534           0.633227      0.025280      12069276.147514294           
535           0.632677      0.025280      12069276.128002294           
536           0.632143      0.025280      12069276.108557294           
537           0.631625      0.025280      12069276.089182294           
538           0.631125      0.025280      12069276.069878294           
539           0.630641      0.025280      12069276.050647294           
540           0.630174      0.025280      12069276.031489294           
541           0.629722      0.025280      12069276.012406294           
542           0.629286      0.025280      12069275.993400294           
543           0.628865      0.025280      12069275.974473294           
544           0.628459      0.025280      12069275.955624294           
545           0.628066      0.025280      12069275.936857294           
546           0.627689      0.025280      12069275.918173294           
547           0.627325      0.025280      12069275.899572294           
548           0.626976      0.025280      12069275.881056294           
549           0.626642      0.025280      12069275.862628294           
550           0.626323      0.025280      12069275.844287294           
551           0.626019      0.025280      12069275.826036294           
552           0.625731      0.025280      12069275.807876294           
553           0.625458      0.025280      12069275.789808294           
554           0.625201      0.025280      12069275.771835294           
555           0.624957      0.025280      12069275.753956294           
556           0.624727      0.025280      12069275.736173294           
557           0.624509      0.025280      12069275.718489294           
558           0.624301      0.025280      12069275.700903294           
559           0.624104      0.025280      12069275.683418294           
560           0.623915      0.025280      12069275.666035294           
561           0.623734      0.025280      12069275.648754294           
562           0.623560      0.025280      12069275.631578294           
563           0.623393      0.025280      12069275.614507294           
564           0.623233      0.025280      12069275.597543294           
565           0.623080      0.025280      12069275.580686294           
566           0.622935      0.025280      12069275.563939294           
567           0.622798      0.025280      12069275.547301294           
568           0.622670      0.025280      12069275.530775294           
569           0.622551      0.025280      12069275.514361294           
570           0.622440      0.025280      12069275.498060294           
571           0.622339      0.025280      12069275.481874294           
572           0.622245      0.025280      12069275.465803294           
573           0.622158      0.025280      12069275.449848294           
574           0.622077      0.025280      12069275.434011294           
575           0.622001      0.025280      12069275.418292294           
576           0.621928      0.025280      12069275.402692294           
577           0.621858      0.025280      12069275.387211294           
578           0.621808      0.025280      12069275.371852294           
579           0.621766      0.025280      12069275.356615294           
580           0.621727      0.025280      12069275.341500294           
581           0.621690      0.025280      12069275.326508294           
582           0.621652      0.025280      12069275.311640294           
583           0.621615      0.025280      12069275.296897294           
584           0.621577      0.025280      12069275.282279294           
585           0.621538      0.025280      12069275.267787294           
586           0.621500      0.025280      12069275.253422294           
587           0.621462      0.025280      12069275.239184294           
588           0.621425      0.025280      12069275.225074294           
589           0.621390      0.025280      12069275.211092294           
590           0.621356      0.025280      12069275.197240294           
591           0.621324      0.025280      12069275.183516294           
592           0.621294      0.025280      12069275.169923294           
593           0.621264      0.025280      12069275.156460294           
594           0.621234      0.025280      12069275.143127294           
595           0.621204      0.025280      12069275.129926294           
596           0.621171      0.025280      12069275.116857294           
597           0.621136      0.025280      12069275.103919294           
598           0.621096      0.025280      12069275.091114294           
599           0.621051      0.025280      12069275.078441294           
600           0.621000      0.025280      12069275.065901294           
601           0.620982      0.025280      12069275.053494294           
602           0.620962      0.025280      12069275.041221294           
603           0.620936      0.025280      12069275.029082294           
604           0.620904      0.025280      12069275.017076294           
605           0.620866      0.025280      12069275.005205294           
606           0.620821      0.025280      12069274.993467294           
607           0.620769      0.025280      12069274.981865294           
608           0.620710      0.025280      12069274.970397294           
609           0.620646      0.025280      12069274.959063294           
610           0.620575      0.025280      12069274.947865294           
611           0.620499      0.025280      12069274.936802294           
612           0.620416      0.025280      12069274.925874294           
613           0.620328      0.025280      12069274.915081294           
614           0.620233      0.025280      12069274.904424294           
615           0.620131      0.025280      12069274.893902294           
616           0.620021      0.025280      12069274.883516294           
617           0.619937      0.025280      12069274.873265294           
618           0.619856      0.025280      12069274.863150294           
619           0.619767      0.025280      12069274.853170294           
620           0.619669      0.025280      12069274.843327294           
621           0.619563      0.025280      12069274.833619294           
622           0.619448      0.025280      12069274.824046294           
623           0.619322      0.025280      12069274.814610294           
624           0.619185      0.025280      12069274.805309294           
625           0.619037      0.025280      12069274.796145294           
626           0.618878      0.025280      12069274.787116294           
627           0.618706      0.025280      12069274.778222294           
628           0.618522      0.025280      12069274.769465294           
629           0.618327      0.025280      12069274.760844294           
630           0.618127      0.025280      12069274.752358294           
631           0.617964      0.025280      12069274.744008294           
632           0.617790      0.025280      12069274.735794294           
633           0.617603      0.025280      12069274.727716294           
634           0.617405      0.025280      12069274.719774294           
635           0.617195      0.025280      12069274.711967294           
636           0.616974      0.025280      12069274.704297294           
637           0.616740      0.025280      12069274.696762294           
638           0.616495      0.025280      12069274.689363294           
639           0.616238      0.025280      12069274.682099294           
640           0.615968      0.025280      12069274.674972294           
641           0.615685      0.025280      12069274.667980294           
642           0.615390      0.025280      12069274.661125294           
643           0.615098      0.025280      12069274.654405294           
644           0.614836      0.025280      12069274.647821294           
645           0.614562      0.025280      12069274.641372294           
646           0.614274      0.025280      12069274.635060294           
647           0.613974      0.025280      12069274.628884294           
648           0.613660      0.025280      12069274.622843294           
649           0.613332      0.025280      12069274.616939294           
650           0.612991      0.025280      12069274.611171294           
651           0.612635      0.025280      12069274.605538294           
652           0.612265      0.025280      12069274.600042294           
653           0.611881      0.025280      12069274.594682294           
654           0.611482      0.025280      12069274.589459294           
655           0.611087      0.025280      12069274.584371294           
656           0.610725      0.025280      12069274.579420294           
657           0.610349      0.025280      12069274.574606294           
658           0.609958      0.025280      12069274.569928294           
659           0.609554      0.025280      12069274.565386294           
660           0.609135      0.025280      12069274.560981294           
661           0.608703      0.025280      12069274.556713294           
662           0.608256      0.025280      12069274.552582294           
663           0.607795      0.025280      12069274.548588294           
664           0.607319      0.025280      12069274.544731294           
